#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648722291982369,151.461111453902,0.631802084062161,16.59643,14.69525,13.87477,13.4462,13.14515,756,301,5,238,303004271060740096,GALAXY,0.02125578,269,51910,499
1237648722291982465,151.53825534528,0.738080631290424,18.31656,17.83927,17.69376,17.35058,16.6907,756,301,5,238,303034232752596992,STAR,-0.0004552307,269,51910,608
1237648722292047935,151.624300721118,0.679893052744145,18.72386,18.48442,18.42383,18.44706,18.35168,756,301,5,239,303033133240969216,QSO,0.772505,269,51910,604
1237648722292047942,151.653539080179,0.75974596611434,19.44344,18.14164,17.62316,17.30397,17.22351,756,301,5,239,303033408118876160,GALAXY,0.09747344,269,51910,605
1237648722292047996,151.675999012631,0.728517360716459,17.10543,16.0294,15.89443,15.88861,15.90819,756,301,5,239,564087435697350656,STAR,-0.0001357311,501,52235,42
1237648722292048049,151.598270860245,0.694749563179557,19.28307,19.21879,19.15193,18.84037,18.6943,756,301,5,239,564087710575257600,QSO,1.919409,501,52235,43
1237648722292048086,151.654714030385,0.632609180168478,17.70245,16.22431,15.51102,15.15194,14.83453,756,301,5,239,303007569595623424,GALAXY,0.02122282,269,51910,511
1237648722292113454,151.778951443927,0.643142671315684,17.78589,16.75605,16.43583,16.31775,16.28085,756,301,5,240,304081517561276416,STAR,0.0002319074,270,51909,322
1237648722292113511,151.814720236014,0.71621612425367,19.36711,19.1034,18.97296,18.74899,18.63704,756,301,5,240,303035607142131712,QSO,1.680108,269,51910,613
1237648722292113537,151.702202243638,0.807042270815546,19.19634,17.91763,17.33215,17.01293,16.78773,756,301,5,240,303033682996783104,GALAXY,0.0460473,269,51910,606
1237648722292113603,151.799417205484,0.809116308063143,18.51879,17.30699,16.84687,16.67642,16.68278,756,301,5,240,303036156897945600,GALAXY,0.02124679,269,51910,615
1237648722292179094,151.847230376796,0.80629339355603,19.17902,18.10703,17.56003,17.18151,17.00788,756,301,5,241,303035882020038656,GALAXY,0.09636237,269,51910,614
1237648722292179127,151.888280985566,0.786435947515123,18.88152,17.08489,16.15809,15.66144,15.29363,756,301,5,241,303034507630503936,GALAXY,0.09493141,269,51910,609
1237648722292244640,152.077937593058,0.818264002804051,17.71111,16.84019,16.51777,16.39133,16.35657,756,301,5,242,4311336364278784000,STAR,0.0003755423,3829,55300,966
1237648722292310186,152.172127385598,0.643995283916623,19.43883,17.82805,16.99177,16.59334,16.28281,756,301,5,243,304095811212437504,GALAXY,0.09718207,270,51909,374
1237648722292310276,152.276850856036,0.694346118792782,19.58876,17.83044,16.94608,16.53674,16.21922,756,301,5,243,304107081206622208,GALAXY,0.09736268,270,51909,415
1237648722292375670,152.350634280305,0.823213805850179,18.31404,17.03372,16.90786,16.87489,16.85365,756,301,5,244,304103782671738880,STAR,0.0003381599,270,51909,403
1237648722292375771,152.354971278845,0.782355995652938,19.58238,17.71968,16.70955,16.29179,15.9331,756,301,5,244,304105981694994432,GALAXY,0.1250771,270,51909,411
1237648722292441335,152.527565117203,0.835741600709711,19.21219,17.8468,17.18541,16.76987,16.4577,756,301,5,245,565268031643609088,GALAXY,0.09787933,502,51957,241
1237651196717498508,155.447280725703,62.7459468746282,18.53934,17.48349,17.08982,16.74162,16.72394,1332,301,6,47,869300870800500736,GALAXY,0.07441004,772,52375,386
1237651203157590025,198.246080561107,-0.48220610061135,17.86578,16.4891,15.99167,15.83048,15.78119,1334,301,2,11,8394771116053209088,STAR,0.0001323847,7456,56727,223
1237651203157590028,198.252757644042,-0.605941715791841,18.28032,16.29778,15.50957,15.20541,15.05962,1334,301,2,11,3266276939484129280,STAR,-7.318374E-05,2901,54652,150
1237651203157590076,198.349306227425,-0.472408785378075,17.57337,15.9687,15.38183,15.19041,15.1151,1334,301,2,11,3266279413385291776,STAR,3.639021E-05,2901,54652,159
1237651203157590078,198.363263022358,-0.559207004745366,18.15904,17.22439,16.85924,16.72534,16.68508,1334,301,2,11,8394760395814838272,STAR,0.0004713201,7456,56727,184
1237651203157590127,198.27360577657,-0.594684833962893,17.99148,16.52407,16.08967,15.78902,15.62116,1334,301,2,11,332193007501600768,GALAXY,0.04006456,295,51985,191
1237651203157590193,198.340645687568,-0.490492852357502,19.12321,18.00012,17.57241,17.38683,17.30118,1334,301,2,11,332194931646949376,STAR,0.0001213003,295,51985,198
1237651203157655555,198.388043237261,-0.486829206744724,16.38725,14.683,14.11096,13.93431,13.89305,1334,301,2,12,3266279688263198720,STAR,-0.0002234063,2901,54652,160
1237651203157655568,198.420431336401,-0.422395742475123,16.87035,15.67476,15.83778,15.97273,16.09186,1334,301,2,12,3266264295100409856,STAR,-0.0002361458,2901,54652,104
1237651203157655578,198.428659201595,-0.616161906457342,17.79104,16.9053,16.5555,16.4166,16.38062,1334,301,2,12,8394759296303210496,STAR,9.857971E-05,7456,56727,180
1237651203157655687,198.472353206954,-0.426302512263954,19.52133,18.20543,17.64638,17.44315,17.33487,1334,301,2,12,8394760120936931328,STAR,0.000716754,7456,56727,183
1237651203157721091,198.523986468905,-0.429665305490475,18.58996,16.43963,15.53196,15.21904,15.06059,1334,301,2,13,3266265944367851520,STAR,-0.0001516585,2901,54652,110
1237651203157721103,198.55347445037,-0.440176974761627,17.41186,16.31802,15.85709,15.64335,15.55049,1334,301,2,13,8394750775088095232,STAR,0.0005767557,7456,56727,149
1237651203157721124,198.61553536965,-0.606512857363936,18.38287,17.47519,17.24636,17.14971,17.16956,1334,301,2,13,8394749675576467456,STAR,-0.0001093992,7456,56727,145
1237651203157721133,198.64491706548,-0.478148508162185,18.06167,16.53055,15.95498,15.76055,15.65559,1334,301,2,13,8394748850942746624,STAR,-8.02035E-05,7456,56727,142
1237651203157721163,198.535908768305,-0.441104319867719,16.93318,15.45979,14.76197,14.36404,14.08373,1334,301,2,13,332186410431834112,GALAXY,0.03934706,295,51985,167
1237651203157721187,198.568492998834,-0.563149737623368,19.32496,17.44422,16.77153,16.34093,16.11381,1334,301,2,13,332189434088810496,GALAXY,0.09100591,295,51985,178
1237651203157786628,198.677304909895,-0.613752801112544,17.19951,16.27511,15.99025,15.87293,15.85862,1334,301,2,14,8394747751431118848,STAR,0.0003170502,7456,56727,138
1237651203157786642,198.6988950388,-0.549240400775813,16.60646,15.07538,14.5603,14.3809,14.32473,1334,301,2,14,3266254674373666816,STAR,-2.187484E-05,2901,54652,69
1237651203157786656,198.726517045666,-0.439616526354906,17.50077,16.59289,16.30168,16.16106,16.16375,1334,301,2,14,8394752424355536896,STAR,0.0003528843,7456,56727,155
1237651203157786715,198.690488215597,-0.507888949926103,19.22969,17.87892,17.30252,16.95057,16.74284,1334,301,2,14,332182562141136896,GALAXY,0.09301001,295,51985,153
1237651203157786751,198.734492372991,-0.459003282507197,19.59801,18.07479,17.45277,17.17117,17.0358,1334,301,2,14,8394748576064839680,STAR,0.0003946633,7456,56727,141
1237651203157786753,198.73658351497,-0.434317521002537,19.49611,18.63479,18.37515,18.24717,18.22807,1334,301,2,14,3294401072080119808,STAR,-6.531847E-05,2926,54625,65
1237651203157786769,198.745050036296,-0.543140593340608,18.17037,16.45852,15.70875,15.33852,15.07288,1334,301,2,14,332182837019043840,GALAXY,0.03891782,295,51985,154
1237651203157786804,198.813266358506,-0.453414148647248,19.16979,17.75335,17.24358,17.07196,16.98355,1334,301,2,14,8394738680460189696,STAR,-0.0001511666,7456,56727,105
1237651203157786815,198.821512076728,-0.607590192405875,19.09871,17.87135,17.48459,17.17571,17.10167,1334,301,2,14,332179263606253568,GALAXY,0.08585396,295,51985,141
1237651203157852168,198.835805561706,-0.605673898545599,18.45975,17.54835,17.27931,17.18939,17.19361,1334,301,2,15,8394732083390423040,STAR,0.00051634,7456,56727,81
1237651203157852192,198.857390263206,-0.51378763066545,18.57268,17.68544,17.39564,17.30085,17.31171,1334,301,2,15,8394737580948561920,STAR,7.2025E-05,7456,56727,101
1237651203157852232,198.934302822135,-0.433160817269068,16.58671,15.2624,14.83167,14.67067,14.62241,1334,301,2,15,3266255499007387648,STAR,4.347053E-05,2901,54652,72
1237651203157852284,198.869351220902,-0.525509301485907,19.43431,18.0457,17.31449,16.91534,16.64837,1334,301,2,15,332182287263229952,GALAXY,0.1278408,295,51985,152
1237651203157852290,198.873794973339,-0.607235286492281,18.74376,17.71786,17.3041,17.04986,16.90787,1334,301,2,15,332183111896950784,GALAXY,0.03855666,295,51985,155
1237651203157852295,198.887908656178,-0.616974017302592,19.23424,17.74822,17.09901,16.85333,16.74094,1334,301,2,15,8394737031192748032,STAR,7.706141E-05,7456,56727,99
1237651203157852297,198.890713653955,-0.485637467671771,19.23123,18.28949,18.0254,17.93556,17.96508,1334,301,2,15,8394739505093910528,STAR,-0.0001286197,7456,56727,108
1237651203157852300,198.892636977387,-0.477257536348706,19.55043,17.63418,16.68731,16.33836,15.85801,1334,301,2,15,332183661652764672,GALAXY,0.08594441,295,51985,157
1237651203157852341,198.929954842653,-0.47168552485152,18.73052,17.60766,17.22962,16.98,16.827,1334,301,2,15,332173491170207744,GALAXY,0.03627155,295,51985,120
1237651203157852378,198.947114018361,-0.462296434368961,16.99586,15.33315,14.57367,14.19639,13.95269,1334,301,2,15,332171292146952192,GALAXY,0.04726082,295,51985,112
1237651203157852418,198.948428648201,-0.573417322931479,18.32668,17.2358,16.86245,16.56596,16.3837,1334,301,2,15,332169917757417472,GALAXY,0.04076417,295,51985,107
1237651203157917795,199.115800482771,-0.555277007568508,18.30461,16.42967,15.74413,15.52629,15.43237,1334,301,2,16,8394726860710191104,STAR,3.014162E-05,7456,56727,62
1237651203157917870,199.064730668491,-0.476932299424318,19.22207,18.19633,17.85974,17.71483,17.68608,1334,301,2,16,8394726585832284160,STAR,0.0006494044,7456,56727,61
1237651203157917882,199.087530026981,-0.596000125501578,19.17287,17.22176,16.3186,15.9246,15.60782,1334,301,2,16,332160022152767488,GALAXY,0.08367842,295,51985,71
1237651203157917901,199.114776668151,-0.420736208791032,19.16203,17.69562,17.07531,16.81978,16.67176,1334,301,2,16,8394727410466004992,STAR,-3.769931E-05,7456,56727,64
1237651203157983288,199.234823474347,-0.489168315023473,18.77528,17.27525,16.69998,16.5163,16.47573,1334,301,2,17,8394716965105541120,STAR,5.443734E-05,7456,56727,26
1237651203157983347,199.155271000502,-0.610006349402544,19.14215,18.39816,18.0751,18.05054,17.87901,1334,301,2,17,332162496053929984,QSO,1.348672,295,51985,80
1237651203157983388,199.206237087882,-0.455382822562357,19.0442,17.92999,17.44976,17.24063,17.15887,1334,301,2,17,8394716690227634176,STAR,0.0002660829,7456,56727,25
1237651203157983395,199.216122583133,-0.4255797509695,19.34678,18.06577,17.54119,17.34465,17.25396,1334,301,2,17,8394717239983448064,STAR,8.832005E-05,7456,56727,27
1237651203157983404,199.232854070218,-0.451175746880204,19.24835,18.23596,17.70237,17.48198,17.37302,1334,301,2,17,8394715590716006400,STAR,0.0001656951,7456,56727,21
1237651203157983417,199.246604583663,-0.584904383013367,19.39517,18.11368,17.32487,16.88535,16.61291,1334,301,2,17,333351342984685568,GALAXY,0.1162182,296,51984,309
1237651203158048780,199.28702455116,-0.424453549360818,16.67205,15.74605,15.53511,15.44562,15.45421,1334,301,2,18,3266245328524830720,STAR,-1.975856E-05,2901,54652,35
1237651203158048784,199.333991680289,-0.58454013443044,17.19994,15.60204,15.04715,14.81275,14.71834,1334,301,2,18,3266243129501575168,STAR,-0.0001973979,2901,54652,27
1237651203158048952,199.398533675013,-0.446509815182999,19.3866,17.87094,17.00603,16.5376,16.23806,1334,301,2,18,332147102891141120,GALAXY,0.1507269,295,51985,24
1237649918971543634,28.687263196341,13.083778352818,19.00532,17.50731,16.89925,16.67121,16.60278,1035,301,2,151,3506089498503127040,STAR,-4.280936E-05,3114,54773,135
1237649918971543646,28.5490001427613,13.0303632111314,19.49236,19.01968,18.36468,17.89604,17.69845,1035,301,2,151,484171626049464320,QSO,0.2189555,430,51877,126
1237649918971543650,28.5554477340922,12.9904822509336,19.34234,16.8653,15.76033,15.36658,15.16471,1035,301,2,151,3506112863125217280,STAR,3.890321E-05,3114,54773,220
1237649918971543777,28.6174459005999,13.1162825810283,19.59717,18.17876,17.62489,17.33121,17.25315,1035,301,2,151,484174374828533760,GALAXY,0.04474851,430,51877,136
1237649918971609134,28.8235200182039,12.9931965979359,17.06291,15.83722,15.19107,14.82876,14.49955,1035,301,2,152,484162829956442112,GALAXY,0.0322598,430,51877,94
1237649918971609172,28.728218184135,13.0461377085668,19.48516,17.84299,17.00343,16.55553,16.2119,1035,301,2,152,484163104834349056,GALAXY,0.0762819,430,51877,95
1237649918971609191,28.7411640440166,13.025348356738,17.63918,16.31613,15.66151,15.30627,15.01323,1035,301,2,152,484163379712256000,GALAXY,0.04434437,430,51877,96
1237649918971609195,28.7447216439832,13.0416410966428,18.61064,17.64683,17.34004,17.12251,17.06444,1035,301,2,152,484164479223883776,GALAXY,0.04420754,430,51877,100
1237649918971609230,28.7732233674566,12.9755884831665,19.30456,17.90898,17.19643,16.80509,16.52782,1035,301,2,152,484159256543651840,GALAXY,0.1612062,430,51877,81
1237649918971609241,28.7838091661518,12.9525014742715,19.36923,18.29096,18.02669,17.89314,17.86019,1035,301,2,152,3506086749724057600,STAR,-0.0005625885,3114,54773,125
1237649918971609246,28.7898119861735,12.962812746164,18.46857,17.4115,17.01988,16.79133,16.66546,1035,301,2,152,484159806299465728,GALAXY,0.03276403,430,51877,83
1237649918971674719,28.9700291629966,13.0133602429836,18.15906,17.09427,16.65553,16.47994,16.41845,1035,301,2,153,3506089223625220096,STAR,-9.923095E-05,3114,54773,134
1237649918971805787,29.2407992804991,12.9338468504038,18.58389,17.26544,16.62664,16.23079,15.99505,1035,301,2,155,480841205714806784,GALAXY,0.06525791,427,51900,298
1237649918971805863,29.2126080640556,13.0645696872537,18.23229,16.75081,16.36956,16.13766,16.00262,1035,301,2,155,480839831325272064,GALAXY,0.03308931,427,51900,293
1237649918971805886,29.261958690628,13.0192168585916,18.3723,16.48353,15.5034,15.00898,14.65748,1035,301,2,155,480834333767133184,GALAXY,0.07588956,427,51900,273
1237649918971805911,29.2752523364452,12.9598401386385,18.53995,16.59884,15.63533,15.16771,14.83766,1035,301,2,155,484151285084350464,GALAXY,0.07472619,430,51877,52
1237649918971871430,29.4225319500423,12.8928411547852,19.40189,18.80036,18.41784,18.09106,18.14936,1035,301,2,156,480839281569458176,GALAXY,0.1563322,427,51900,291
1237649918971936842,29.4955938830349,12.9225846793663,17.43204,15.99735,15.37239,15.1054,14.9892,1035,301,2,157,3506066683636850688,STAR,0.0004003212,3114,54773,52
1237649918971936878,29.5384819330657,13.0537885799191,18.59712,16.56752,15.61064,15.17311,14.88491,1035,301,2,157,480821139627599872,GALAXY,0.05665947,427,51900,225
1237649918972002308,29.6357259814383,13.0182018235479,17.81166,16.48069,15.9507,15.7597,15.69557,1035,301,2,158,3506065309247315968,STAR,-8.40724E-05,3114,54773,47
1237649918972002397,29.6256999421336,12.8517694839687,18.55092,17.37992,16.9386,16.65784,16.50178,1035,301,2,158,480837357424109568,GALAXY,0.04426703,427,51900,284
1237649918972002403,29.6341812486968,12.8908787619252,19.53784,17.24979,16.21342,15.84552,15.63941,1035,301,2,158,3506057062910107648,STAR,7.677325E-05,3114,54773,17
1237649918972067860,29.7975276257537,12.8356807214094,19.03617,17.644,17.02892,16.78134,16.66678,1035,301,2,159,3506053764375224320,STAR,-0.0007961445,3114,54773,5
1237649918972067908,29.895882954304,13.0065206706951,17.40929,17.36016,17.57782,17.74931,17.94266,1035,301,2,159,484140564845979648,STAR,-0.0006090787,430,51877,13
1237649918972067945,29.807101748863,12.9650901706926,19.57349,18.22799,17.65617,17.41445,17.30282,1035,301,2,159,3506057887543828480,STAR,-0.0006675124,3114,54773,20
1237649918972198944,30.0908915295853,12.9308391237419,17.76487,16.5598,16.03742,15.81277,15.72791,1035,301,2,161,3506057337788014592,STAR,-0.0003509659,3114,54773,18
1237649918972199036,30.1582699209992,12.7991156030673,19.06221,18.08905,17.76753,17.67213,17.64497,1035,301,2,161,5242442951712284672,STAR,0.0002652904,4656,55828,920
1237649918972199099,30.1732104996165,12.8370795811049,19.25187,18.15387,17.75053,17.62082,17.57302,1035,301,2,161,480816741581088768,STAR,3.157705E-05,427,51900,209
1237649918972199102,30.2055295274838,12.9564822570806,18.54222,16.77641,15.93394,15.53653,15.22721,1035,301,2,161,480818115970623488,GALAXY,0.04511794,427,51900,214
1237649918972264458,30.2162806947145,12.7884021712851,18.90929,16.55076,15.566,15.22896,15.04877,1035,301,2,162,480818390848530432,STAR,0.0001584243,427,51900,215
1237649918972264641,30.2294805453622,12.9357661689719,17.55346,16.24488,15.60116,15.23986,14.96606,1035,301,2,162,480817291336902656,GALAXY,0.04526811,427,51900,211
1237649918972264659,30.2642219450501,12.9656434870567,19.33166,18.96979,18.60502,18.54461,18.34545,1035,301,2,162,480818940604344320,QSO,0.9916852,427,51900,217
1237649918972330084,30.3932867020844,12.8086146835801,18.80985,17.56864,16.82141,16.41018,16.16438,1035,301,2,163,480819215482251264,GALAXY,0.1258878,427,51900,218
1237649918972330209,30.4632841275911,12.8842538320626,18.53228,17.36634,16.92404,16.70494,16.48575,1035,301,2,163,480792552325277696,GALAXY,0.02670246,427,51900,121
1237649918972395580,30.5999184607803,12.8977285654442,19.08916,18.11381,17.76143,17.63206,17.57405,1035,301,2,164,5242458894630887424,STAR,-0.0005835453,4656,55828,978
1237649918972395671,30.5988139621178,12.7882651118894,17.88235,16.55729,15.78179,15.29738,14.98954,1035,301,2,164,480797225249695744,GALAXY,0.08593909,427,51900,138
1237649918972461060,30.6922274550458,12.940847192423,18.70929,17.3938,17.45307,17.54761,17.60175,1035,301,2,165,480785680377604096,STAR,-0.0008508429,427,51900,96
